id,dataset,classification
453285193,E13,human
469128515,E13,human
490480487,E13,human
514338061,E13,human
521131145,E13,human
529342153,E13,human
546314660,E13,human
604518391,E13,bot
630544784,E13,human
755461062,E13,human
755745950,E13,human
806660965,E13,bot
809654154,E13,bot
810793700,E13,human
903721722,E13,human
922305175,E13,bot
925532102,E13,bot
929410398,E13,human
961773920,E13,human
1021876490,E13,human
1096419414,E13,human
1125217129,E13,bot
1127280169,E13,human
1156344000,E13,bot
1169114810,E13,bot
1212975186,E13,human
1213937306,E13,human
24503,TFP,human
22903,TFP,human
382393,TFP,human
286543,TFP,human
438023,TFP,bot
586003,TFP,bot
628563,TFP,bot
769985,TFP,human
2007021,TFP,human
2731681,TFP,human
3909541,TFP,bot
5863152,TFP,human
6082972,TFP,human
6175692,TFP,bot
6196392,TFP,human
6618042,TFP,bot
6677972,TFP,bot
7246122,TFP,human
7527052,TFP,human
7773732,TFP,human
8029522,TFP,human
9664862,TFP,human
12179872,TFP,human
12551742,TFP,human
12700622,TFP,human
12765892,TFP,bot
14321616,TFP,human
14443340,TFP,human
14561441,TFP,human
15455450,TFP,bot
15453624,TFP,human
15622858,TFP,bot
15788159,TFP,bot
15922136,TFP,human
16002194,TFP,human
16183526,TFP,bot
16270293,TFP,human
16303802,TFP,bot
16649518,TFP,bot
17085112,TFP,human
17283453,TFP,human
17421795,TFP,human
17426567,TFP,bot
17844234,TFP,bot
17992531,TFP,human
18721974,TFP,bot
18874774,TFP,human
19706832,TFP,human
19701419,TFP,human
19973780,TFP,human
20303000,TFP,bot
20542869,TFP,bot
20681942,TFP,human
21133252,TFP,bot
22015162,TFP,bot
22521283,TFP,human
22598920,TFP,human
22596491,TFP,bot
22624920,TFP,human
22710614,TFP,bot
22752192,TFP,bot
22970058,TFP,human
23770754,TFP,human
24176877,TFP,human
25046383,TFP,human
25484842,TFP,bot
26261259,TFP,bot
27315878,TFP,bot
29742445,TFP,human
31135311,TFP,bot
31379656,TFP,bot
33516491,TFP,bot
33679344,TFP,bot
34580222,TFP,human
36286962,TFP,human
37186955,TFP,human
37204587,TFP,human
39201963,TFP,human
40337017,TFP,human
43775439,TFP,human
44358439,TFP,bot
44604091,TFP,human
45110939,TFP,bot
45399578,TFP,bot
45562154,TFP,bot
45603460,TFP,bot
47588692,TFP,human
47610275,TFP,bot
47708690,TFP,bot
49683347,TFP,human
49726434,TFP,human
49951518,TFP,bot
49961511,TFP,bot
50594775,TFP,bot
50606585,TFP,human
50650272,TFP,human
51065893,TFP,bot
51169895,TFP,human
51484684,TFP,bot
52140322,TFP,bot
53400463,TFP,human
56336047,TFP,human
57573169,TFP,human
58017998,TFP,bot
58436154,TFP,bot
60340425,TFP,human
60490488,TFP,human
63501503,TFP,bot
65402914,TFP,bot
67253599,TFP,human
67887304,TFP,bot
68123840,TFP,human
68800287,TFP,bot
68940614,TFP,bot
69575984,TFP,bot
70228722,TFP,human
74861616,TFP,bot
76612795,TFP,human
78845364,TFP,human
82062642,TFP,bot
82118682,TFP,bot
84361482,TFP,human
84543942,TFP,human
84838434,TFP,human
85850428,TFP,bot
86538176,TFP,human
86626503,TFP,bot
86999643,TFP,bot
87029466,TFP,bot
90436636,TFP,human
91696007,TFP,bot
93378883,TFP,human
96114847,TFP,bot
96146127,TFP,human
96360063,TFP,human
96450599,TFP,human
96454595,TFP,human
96727791,TFP,bot
96737211,TFP,bot
98127075,TFP,bot
103087081,TFP,bot
105768989,TFP,human
107193314,TFP,human
107471115,TFP,human
107991930,TFP,human
108051742,TFP,human
109651861,TFP,bot
109848907,TFP,bot
110177863,TFP,bot
111054613,TFP,human
112232553,TFP,bot
112419862,TFP,human
112986371,TFP,bot
113134931,TFP,human
113971060,TFP,bot
114726248,TFP,bot
118241739,TFP,bot
118667244,TFP,bot
121045001,TFP,human
122111595,TFP,human
125622122,TFP,human
125796953,TFP,human
126065059,TFP,human
126611558,TFP,human
128857854,TFP,human
129176007,TFP,bot
129515952,TFP,bot
131197741,TFP,human
131202911,TFP,bot
131559802,TFP,human
131636321,TFP,bot
132569641,TFP,bot
136368506,TFP,bot
139321563,TFP,human
140527863,TFP,bot
142239909,TFP,bot
144226252,TFP,human
145422178,TFP,bot
146215776,TFP,human
149248959,TFP,human
151607467,TFP,human
152905850,TFP,human
154197349,TFP,bot
154477852,TFP,bot
154547583,TFP,bot
156039467,TFP,bot
157042531,TFP,human
157604170,TFP,bot
160557792,TFP,human
163075114,TFP,human
163479707,TFP,human
167823878,TFP,human
171640056,TFP,bot
171971541,TFP,human
173411197,TFP,bot
174354016,TFP,bot
180573776,TFP,bot
180912768,TFP,bot
182511218,TFP,bot
183959464,TFP,human
184048837,TFP,bot
184777483,TFP,bot
185178011,TFP,bot
185771893,TFP,bot
188047458,TFP,human
188043254,TFP,human
189152524,TFP,bot
192912616,TFP,human
195763762,TFP,human
196179205,TFP,human
201724641,TFP,bot
202220813,TFP,human
202326763,TFP,bot
203583202,TFP,bot
204444302,TFP,human
204808236,TFP,human
207138462,TFP,bot
207490418,TFP,bot
210525855,TFP,human
211462267,TFP,human
213981500,TFP,human
214967682,TFP,bot
215992174,TFP,bot
217232725,TFP,bot
220859239,TFP,human
221964205,TFP,human
222893837,TFP,human
223007169,TFP,bot
225060606,TFP,bot
226576785,TFP,human
226923750,TFP,human
228711740,TFP,human
233533428,TFP,bot
233890781,TFP,bot
234430637,TFP,bot
237886553,TFP,bot
238505344,TFP,bot
242272799,TFP,bot
248134718,TFP,bot
252679829,TFP,human
254602977,TFP,bot
255499265,TFP,bot
257111136,TFP,bot
257400824,TFP,human
264133279,TFP,bot
265017059,TFP,human
265731317,TFP,bot
267989312,TFP,bot
271374532,TFP,bot
272121120,TFP,bot
272911207,TFP,human
275183383,TFP,bot
276983152,TFP,bot
281234838,TFP,human
282523842,TFP,bot
283013230,TFP,bot
286690782,TFP,human
286841761,TFP,human
290147254,TFP,bot
290494853,TFP,bot
290585680,TFP,bot
291949510,TFP,human
297023247,TFP,human
299618434,TFP,bot
303061039,TFP,human
304268784,TFP,bot
312691936,TFP,human
317336535,TFP,human
321282277,TFP,human
326716112,TFP,bot
328117388,TFP,bot
331349150,TFP,bot
338966793,TFP,bot
342957744,TFP,bot
343931635,TFP,bot
344675728,TFP,bot
344780239,TFP,bot
344955391,TFP,bot
353254693,TFP,human
353608206,TFP,bot
356979186,TFP,human
359370934,TFP,bot
365993895,TFP,human
370595287,TFP,bot
372786191,TFP,bot
374138547,TFP,bot
378814988,TFP,bot
379176983,TFP,bot
379296310,TFP,human
379728710,TFP,bot
381384396,TFP,human
383145557,TFP,bot
384547005,TFP,bot
384858886,TFP,human
392094997,TFP,bot
393255100,TFP,human
395890746,TFP,bot
397337275,TFP,bot
400741034,TFP,human
400826236,TFP,human
402034337,TFP,bot
405135128,TFP,bot
405611085,TFP,bot
406150965,TFP,human
406923780,TFP,bot
407302551,TFP,bot
408637014,TFP,human
409297732,TFP,bot
409503051,TFP,bot
410193975,TFP,bot
412604603,TFP,bot
421319874,TFP,bot
423410028,TFP,bot
423649561,TFP,human
424920096,TFP,bot
425209420,TFP,bot
426932675,TFP,bot
428213157,TFP,bot
428259355,TFP,human
428434740,TFP,bot
429414906,TFP,bot
433988089,TFP,bot
435045600,TFP,bot
437392860,TFP,bot
437721739,TFP,bot
550428173,TFP,bot
479506412,TFP,bot
440128266,TFP,bot
479815906,TFP,human
986364644,TFP,bot
552027659,TFP,human
724632068,TFP,bot
987245388,TFP,bot
442592200,TFP,bot
482148232,TFP,bot
446366385,TFP,bot
483227930,TFP,bot
483838785,TFP,human
449195625,TFP,bot
995328134,TFP,human
486991172,TFP,bot
487275447,TFP,bot
452726181,TFP,bot
453034522,TFP,bot
487880355,TFP,bot
754656198,TFP,bot
1001305494,TFP,human
561814955,TFP,bot
766507921,TFP,bot
491275814,TFP,bot
491391312,TFP,bot
769388442,TFP,human
564751387,TFP,bot
565292271,TFP,human
493462829,TFP,bot
493919122,TFP,bot
462251578,TFP,bot
495378971,TFP,human
464014539,TFP,human
1017001452,TFP,bot
1018511592,TFP,bot
499717759,TFP,bot
573824373,TFP,bot
499933271,TFP,bot
469218793,TFP,human
501066121,TFP,human
469454275,TFP,human
1028535421,TFP,bot
578266551,TFP,bot
504803459,TFP,bot
504944262,TFP,bot
475246008,TFP,bot
475693524,TFP,bot
819790166,TFP,bot
477087533,TFP,bot
515405009,TFP,bot
515909793,TFP,bot
833089766,TFP,bot
834141984,TFP,bot
525408377,TFP,bot
526702246,TFP,human
602758496,TFP,bot
866254687,TFP,bot
535670031,TFP,bot
605521007,TFP,human
536512353,TFP,bot
538395588,TFP,bot
607937852,TFP,bot
539143317,TFP,human
543301439,TFP,human
543727249,TFP,human
614249086,TFP,bot
893784643,TFP,bot
898218318,TFP,bot
899934248,TFP,human
621508569,TFP,bot
622618462,TFP,bot
916815853,TFP,bot
919599445,TFP,bot
629208634,TFP,bot
1147652996,TFP,bot
938775151,TFP,human
947759960,TFP,human
948165787,TFP,bot
955966339,TFP,bot
960978096,TFP,bot
962500717,TFP,bot
964327405,TFP,human
968350345,TFP,bot
971643848,TFP,bot
974434579,TFP,bot
982398253,TFP,bot
982457101,TFP,bot
982676647,TFP,bot
11990112,TFP,human
14474989,TFP,human
14867242,TFP,human
15530118,TFP,human
17498356,TFP,bot
19861856,TFP,human
22407164,TFP,bot
22600059,TFP,human
22840934,TFP,human
22994885,TFP,human
30638954,TFP,human
31107779,TFP,bot
45434489,TFP,human
47081262,TFP,bot
47637732,TFP,bot
61728897,TFP,bot
72863207,TFP,human
80849401,TFP,human
91866630,TFP,human
96109716,TFP,human
118197667,TFP,human
133387350,TFP,human
206326866,TFP,human
240173232,TFP,human
240821668,TFP,human
254497239,TFP,human
281623827,TFP,human
294182639,TFP,human
305476548,TFP,human
333412049,TFP,bot
339887833,TFP,human
363161920,TFP,human
394789922,TFP,bot
397034400,TFP,human
425767265,TFP,human
425878819,TFP,bot
443896569,TFP,human
488525613,TFP,bot
583885189,TFP,human
588147020,TFP,human
614133542,TFP,human
780431689,TFP,bot
791830218,TFP,human
821873300,TFP,bot
832044601,TFP,bot
851100607,TFP,bot
890871740,TFP,human
975603631,TFP,bot
980531466,TFP,human
983033413,TFP,bot
1010894497,TFP,human
39588706,TFP,bot
13972932,TFP,human
90626911,TFP,human
321257315,TFP,bot
616206452,INT,bot
616226398,INT,bot
1129016958,FSF,bot
1174566572,FSF,bot
107013897,TWT,bot
1175053682,FSF,bot
1175677580,FSF,bot
334249560,TWT,bot
88866261,TWT,bot
1174778426,FSF,bot
616296594,INT,bot
616544230,INT,bot
1130216966,FSF,bot
401190123,TWT,bot
616325196,INT,bot
617745271,INT,bot
1374959215,INT,bot
716473104,INT,bot
1372493953,INT,bot
1124360551,FSF,bot
1176045456,FSF,bot
157864555,TWT,bot
189730759,TWT,bot
1174317492,FSF,bot
1174360562,FSF,human
616891841,INT,bot
1176037879,FSF,bot
202155524,TWT,bot
617788541,INT,bot
1127297354,FSF,bot
53671214,TWT,bot
1127411401,FSF,bot
1174898036,FSF,bot
1174457058,FSF,bot
1176067166,FSF,bot
616224637,INT,bot
1176223429,FSF,bot
229286608,TWT,bot
202511395,TWT,bot
129899218,TWT,bot
616302072,INT,bot
617236155,INT,bot
1176174571,FSF,bot
617710286,INT,bot
616337604,INT,bot
617605452,INT,bot
185933483,TWT,bot
1176150378,FSF,bot
422415442,TWT,bot
181225107,TWT,bot
616223567,INT,bot
1176388189,FSF,bot
616448213,INT,bot
621412525,INT,bot
1127216318,FSF,bot
346747623,TWT,bot
1175840936,FSF,bot
130303998,TWT,bot
1174387664,FSF,bot
1128486390,FSF,bot
617078388,INT,bot
619219990,INT,bot
1127822533,FSF,bot
1175872345,FSF,bot
361350314,TWT,bot
355993172,TWT,bot
1175711664,FSF,bot
295394982,TWT,bot
1176288571,FSF,bot
1130535104,FSF,bot
617538588,INT,bot
622793906,INT,bot
585883867,TWT,bot
1126962823,FSF,bot
616288152,INT,bot
1176054547,FSF,bot
616222843,INT,bot
617867481,INT,bot
616208980,INT,bot
616300077,INT,bot
1176172730,FSF,bot
1176198690,FSF,bot
1175719664,FSF,bot
1176274290,FSF,bot
1174713944,FSF,bot
617279109,INT,bot
109075883,TWT,bot
616646437,INT,bot
1176405116,FSF,bot
1124739583,FSF,bot
1174855417,FSF,bot
617173576,INT,bot
291191096,TWT,bot
20726266,TWT,bot
152846674,TWT,bot
1174342740,FSF,bot
169433349,TWT,bot
479340177,TWT,bot
1174811528,FSF,bot
1208410542,INT,bot
616303560,INT,bot
620739715,INT,bot
1373450377,INT,bot
616285401,INT,bot
242186430,TWT,human
622524146,INT,bot
199815995,TWT,bot
54047372,TWT,bot
1129288938,FSF,bot
332882634,TWT,bot
619513437,INT,bot
292442271,TWT,bot
392188753,TWT,bot
616217939,INT,bot
710814337,INT,bot
1174982719,FSF,bot
708529440,INT,bot
1174680708,FSF,bot
1174627123,FSF,bot
619683215,INT,bot
394416247,TWT,bot
223329964,TWT,bot
57757511,TWT,bot
1174876764,FSF,bot
617494611,INT,bot
714583566,INT,bot
617452824,INT,bot
1175734488,FSF,bot
617111228,INT,bot
616229522,INT,bot
1175951042,FSF,bot
1174435964,FSF,bot
245280307,TWT,bot
1176283176,FSF,bot
1176090313,FSF,bot
1175980688,FSF,bot
402630337,TWT,bot
618223383,INT,bot
1385228084,INT,bot
329489449,TWT,bot
112131340,TWT,bot
1176301609,FSF,bot
617437469,INT,bot
621414410,INT,bot
616220414,INT,bot
1208295348,INT,bot
616218947,INT,bot
618945271,INT,bot
261915122,TWT,bot
616308387,INT,bot
616263058,INT,bot
617590863,INT,bot
104657589,TWT,bot
544481555,TWT,bot
1176024900,FSF,bot
1175006178,FSF,bot
616758171,INT,bot
1176177198,FSF,bot
617662277,INT,bot
1174400497,FSF,bot
616217762,INT,bot
617888487,INT,bot
619810380,INT,bot
618615426,INT,bot
617245921,INT,bot
558153258,TWT,bot
620687869,INT,bot
394725471,TWT,bot
616500089,INT,bot
1129401444,FSF,bot
384501016,TWT,bot
617732455,INT,bot
1127827542,FSF,bot
616227562,INT,bot
1128706746,FSF,bot
1174648291,FSF,bot
1175720130,FSF,bot
504867024,TWT,bot
1130534586,FSF,bot
328612451,TWT,bot
620777740,INT,bot
1130259265,FSF,bot
97275343,TWT,bot
1219039568,INT,bot
1129803002,FSF,bot
1130225450,FSF,bot
1129901942,FSF,bot
1127132214,FSF,bot
616211479,INT,bot
619369704,INT,bot
616210933,INT,bot
10935572,TWT,bot
1174762351,FSF,bot
616727070,INT,bot
92525390,TWT,bot
616854398,INT,bot
1175993282,FSF,bot
597614760,TWT,bot
1174933712,FSF,bot
620896239,INT,bot
582855209,TWT,bot
195874688,TWT,bot
1174670046,FSF,bot
1129937737,FSF,bot
1129397028,TWT,bot
616205957,INT,bot
1175898612,FSF,bot
1130403349,FSF,bot
1127894718,FSF,bot
616299699,INT,bot
1175757835,FSF,bot
202440814,TWT,bot
1174409298,FSF,bot
1175883632,FSF,bot
616231447,INT,bot
716451656,INT,bot
617279835,INT,bot
52346698,TWT,bot
622304985,INT,bot
1176194707,FSF,bot
710092674,INT,bot
466557338,TWT,bot
1175062736,FSF,bot
475035176,TWT,bot
1174553017,FSF,bot
231035428,TWT,bot
1127880368,FSF,bot
158541730,TWT,bot
129729416,TWT,bot
233884874,TWT,bot
1128394315,FSF,bot
50449844,TWT,bot
616874546,INT,bot
616285149,INT,bot
261627134,TWT,bot
616230778,INT,bot
1127066796,FSF,bot
616300368,INT,bot
1174700300,FSF,bot
616977822,INT,bot
616221038,INT,bot
529329358,TWT,bot
1176249991,FSF,bot
620696383,INT,bot
222154371,TWT,bot
1387393236,INT,bot
1124550980,FSF,bot
1129290072,FSF,bot
1175848021,FSF,bot
617400276,INT,bot
1174775082,FSF,bot
716289278,INT,bot
1176279901,FSF,bot
616218743,INT,bot
617733045,INT,bot
1127914004,FSF,bot
618215489,INT,bot
1128666674,FSF,bot
616755124,INT,bot
616304159,INT,bot
1176070208,FSF,bot
616566914,INT,bot
94528740,TWT,bot
1175741276,FSF,bot
619448053,INT,bot
616753922,INT,bot
508032449,TWT,bot
1127839795,FSF,bot
1175025703,FSF,bot
616791162,INT,bot
1174694204,FSF,bot
616225522,INT,bot
412614875,TWT,bot
1176358165,FSF,bot
1175782370,FSF,bot
105696650,TWT,bot
1130538576,FSF,bot
83697927,TWT,bot
545647644,TWT,bot
1174435530,FSF,bot
1175904811,FSF,bot
616583718,INT,bot
443037335,TWT,bot
616224125,INT,bot
1127023860,FSF,bot
1175791177,FSF,bot
1127645011,FSF,bot
620259574,INT,bot
1367487373,INT,bot
617309307,INT,bot
617447770,INT,bot
712317120,INT,bot
616225411,INT,bot
151474227,TWT,bot
618499240,INT,bot
619235948,INT,bot
253111142,TWT,bot
1130110020,FSF,bot
621412482,INT,bot
1207752978,INT,bot
617276858,INT,bot
616218488,INT,bot
252139342,TWT,bot
1174330140,FSF,bot
1174885004,FSF,bot
611817370,TWT,bot
1391998039,INT,bot
1176031873,FSF,bot
1174750884,FSF,bot
619441415,INT,bot
616211005,INT,bot
617236411,INT,bot
617293369,INT,bot
1176277345,FSF,bot
290499654,INT,bot
1127303257,FSF,bot
617398277,INT,bot
616219076,INT,bot
1175943655,FSF,bot
1387702238,INT,bot
616212148,INT,bot
1176319747,FSF,bot
616231544,INT,bot
1176344617,FSF,bot
616224133,INT,bot
617342164,INT,bot
1174944620,FSF,bot
618136325,INT,bot
1127515314,FSF,bot
1174402410,FSF,bot
1175806116,FSF,bot
1128697718,FSF,bot
616234909,INT,bot
34589722,TWT,bot
616438405,INT,bot
1130213556,FSF,bot
622866052,INT,bot
1174898930,FSF,bot
1174804556,FSF,bot
335052095,TWT,bot
617843808,INT,bot
93225500,TWT,bot
1175992374,FSF,bot
1175000504,FSF,bot
616650103,INT,bot
1176127388,FSF,bot
1175788465,FSF,bot
1176267397,FSF,bot
101399567,TWT,bot
616312923,INT,bot
245685332,TWT,bot
618549078,INT,bot
404334610,TWT,bot
358263991,TWT,bot
1208757007,INT,bot
1124447899,FSF,bot
1175933244,FSF,bot
1175633166,FSF,bot
333805197,TWT,bot
622357843,INT,bot
303932719,INT,bot
1174509800,FSF,bot
616287702,INT,bot
89963109,TWT,bot
319071294,TWT,bot
147266930,TWT,bot
616862788,INT,bot
620776121,INT,bot
84539426,TWT,bot
616218557,INT,bot
1174742864,FSF,bot
212928560,TWT,bot
1175772264,FSF,bot
1175629345,FSF,bot
1127260830,FSF,bot
1176382580,FSF,bot
1174331750,FSF,bot
616810995,INT,bot
1175868074,FSF,bot
422318647,TWT,bot
616210814,INT,bot
616206656,INT,bot
29940598,TWT,bot
616561810,INT,bot
1129905792,FSF,bot
128620164,TWT,bot
616687643,INT,bot
135026061,TWT,bot
618689737,INT,bot
617471280,INT,bot
616871628,INT,bot
622928583,INT,bot
173215914,TWT,bot
1176151704,FSF,bot
1176419695,FSF,bot
73473444,TWT,bot
351514291,TWT,bot
616997089,INT,bot
616222607,INT,bot
616230280,INT,bot
616299006,INT,bot
1126921074,FSF,bot
1174847785,FSF,bot
616394546,INT,bot
617824831,INT,bot
207293756,TWT,bot
1124807293,FSF,bot
1128355266,FSF,bot
617410411,INT,bot
616224899,INT,bot
1175653093,FSF,bot
616535986,INT,bot
1175634584,FSF,bot
1386172154,INT,bot
1174789676,FSF,bot
616304457,INT,bot
1128816360,FSF,bot
616229738,INT,bot
620419987,INT,bot
379259119,TWT,bot
617096658,INT,bot
616392153,INT,bot
1127241931,FSF,bot
270595940,TWT,bot
616232053,INT,bot
1175626327,FSF,bot
1174944276,FSF,bot
619598059,INT,bot
1176362071,FSF,bot
1128398388,FSF,bot
1127218854,FSF,bot
21196037,TWT,bot
1127992975,FSF,bot
1208193505,INT,bot
1174751144,FSF,bot
341335650,TWT,bot
1174410324,FSF,bot
1176149502,FSF,bot
1127816366,FSF,bot
616311015,INT,bot
619406337,INT,bot
617617449,INT,bot
616232257,INT,bot
616699097,INT,bot
618220272,INT,bot
616231375,INT,bot
116397637,TWT,bot
335610997,TWT,bot
616553484,INT,bot
1174929679,FSF,bot
194026156,TWT,bot
1129918525,FSF,bot
1175009000,FSF,bot
1126886184,FSF,bot
259042485,TWT,bot
616219883,INT,bot
619542769,INT,bot
1130157896,FSF,bot
1174869769,FSF,bot
454616346,TWT,bot
1174926474,FSF,bot
1370781445,INT,bot
1127150011,FSF,bot
617445392,INT,bot
330273328,TWT,bot
617801213,INT,bot
1213549526,INT,bot
1208895733,INT,bot
1128419868,FSF,bot
616299315,INT,bot
1174395410,FSF,bot
617155487,INT,bot
337653685,TWT,bot
616225373,INT,bot
1208639550,INT,bot
616300803,INT,bot
273432870,TWT,bot
616229977,INT,bot
241553849,TWT,bot
1174851200,FSF,bot
616212203,INT,bot
317248347,TWT,bot
198833831,TWT,bot
616297194,INT,bot
617739493,INT,bot
616575636,INT,bot
617898741,INT,bot
711397128,INT,bot
1175980453,FSF,bot
112540516,TWT,bot
616224700,INT,bot
1176105391,FSF,bot
617556297,INT,bot
1130546598,FSF,bot
617602159,INT,bot
619563674,INT,bot
1175717354,FSF,bot
101330413,TWT,bot
620175784,INT,bot
621377933,INT,bot
1130415098,FSF,bot
616287579,INT,bot
617176526,INT,bot
616500983,INT,bot
1175828748,FSF,bot
1176241388,FSF,bot
1176385015,FSF,bot
616349387,INT,bot
617524589,INT,bot
616880989,INT,bot
1128458438,FSF,bot
619588265,INT,bot
617638457,INT,bot
1126399904,FSF,bot
1174622690,FSF,bot
1127391530,FSF,bot
617280711,INT,bot
254716078,TWT,bot
618134374,INT,bot
251855577,TWT,bot
1175587045,FSF,bot
617837077,INT,bot
1175028782,FSF,bot
616211257,INT,bot
1176131214,FSF,bot
138211958,TWT,bot
616302717,INT,bot
1130396822,FSF,bot
617110971,INT,bot
616230368,INT,bot
70277715,TWT,bot
140176665,TWT,bot
617825921,INT,bot
616956640,INT,bot
83293188,TWT,bot
616305756,INT,bot
616225564,INT,bot
512084670,TWT,bot
144602443,TWT,bot
1175837136,FSF,bot
616648049,INT,bot
1176165122,FSF,bot
1127891892,FSF,bot
1124788411,FSF,bot
1174518524,FSF,bot
413650968,TWT,bot
1176173497,FSF,bot
1174515206,FSF,bot
616843743,INT,bot
1174778406,FSF,bot
1174341054,FSF,bot
617072174,INT,bot
616206631,INT,bot
616795584,INT,bot
1127059790,FSF,bot
1174676743,FSF,bot
460577572,TWT,bot
1381167558,INT,bot
1174411070,FSF,bot
1128144613,FSF,bot
617051815,INT,bot
1174740535,FSF,bot
1128284804,FSF,bot
75683534,TWT,bot
1175833148,FSF,bot
189040110,TWT,bot
618145336,INT,bot
35008954,TWT,bot
465998255,TWT,bot
616235884,INT,bot
710998206,INT,bot
38520305,TWT,bot
616520119,INT,bot
125528862,TWT,bot
254976820,TWT,bot
1175777869,FSF,bot
1174616234,FSF,bot
616215005,INT,bot
616512844,INT,bot
103159736,TWT,bot
616312189,INT,bot
616218377,INT,bot
538558418,TWT,bot
616313064,INT,bot
499854962,TWT,bot
619305569,INT,bot
1175972964,FSF,bot
616222768,INT,bot
1174538528,FSF,bot
1174464710,FSF,bot
1387417639,INT,bot
620765352,INT,bot
616223734,INT,bot
1127581338,FSF,bot
75807122,TWT,bot
1129032277,FSF,bot
1373641104,INT,bot
1174621862,FSF,bot
1175754096,FSF,bot
1128888824,FSF,bot
1125357410,FSF,bot
370733068,TWT,bot
618208393,INT,bot
77443610,TWT,bot
1127093012,FSF,bot
1130534930,FSF,bot
1175803050,FSF,bot
1174684957,FSF,bot
1174851499,FSF,bot
616833719,INT,bot
195913271,INT,bot
28265406,TWT,bot
1174383524,FSF,bot
1176324859,FSF,bot
616204178,INT,bot
616224764,INT,bot
1176392124,FSF,bot
616223671,INT,bot
1174444022,FSF,bot
100219528,TWT,bot
616998237,INT,bot
617712875,INT,bot
1176120223,FSF,bot
616230997,INT,bot
1128898598,FSF,bot
72110028,INT,bot
617556760,INT,bot
1368184886,INT,bot
1174427628,FSF,bot
616300029,INT,bot
239525864,TWT,bot
617718785,INT,bot
407868184,TWT,bot
1174374654,FSF,bot
1128254628,FSF,bot
1175854238,FSF,bot
107914508,TWT,human
616872091,INT,bot
254247600,TWT,bot
1175787168,FSF,bot
617458994,INT,bot
1127137806,FSF,bot
616224676,INT,bot
1175693322,FSF,bot
1175937380,FSF,bot
616227469,INT,bot
147107988,TWT,bot
616304394,INT,bot
716053231,INT,bot
617284243,INT,bot
1127963340,FSF,bot
617766838,INT,bot
616218326,INT,bot
1176253664,FSF,bot
400069220,TWT,bot
1175961673,FSF,bot
619018390,INT,bot
1126883186,FSF,bot
616288341,INT,bot
1130384803,FSF,bot
1174717800,FSF,bot
1208281129,INT,bot
36299291,TWT,bot
713380862,INT,bot
617747498,INT,bot
96871607,TWT,bot
21365952,TWT,bot
72348749,TWT,bot
1128718424,FSF,bot
1174330058,FSF,bot
184988281,TWT,bot
1128493195,FSF,bot
616937163,INT,bot
124964940,TWT,bot
302513351,TWT,bot
1175062507,FSF,bot
617279043,INT,bot
520701091,TWT,bot
1174998998,FSF,bot
616887730,INT,bot
184922888,TWT,bot
1120176186,FSF,bot
1175968620,FSF,bot
618505565,INT,bot
1127590879,FSF,bot
1127478864,FSF,bot
1174433286,FSF,bot
1127177594,FSF,bot
616621744,INT,bot
1176213703,FSF,bot
618982638,INT,bot
616207430,INT,bot
1174403612,FSF,bot
616232630,INT,bot
124447429,TWT,bot
1175705202,FSF,bot
1130386950,FSF,bot
1127838836,FSF,bot
1176047184,FSF,bot
1126057680,FSF,bot
616217624,INT,bot
1174710902,FSF,bot
617081967,INT,bot
616223147,INT,bot
618349118,INT,bot
106622116,TWT,bot
1381607736,INT,bot
616298907,INT,bot
1176267386,FSF,bot
708650725,INT,bot
134678238,TWT,bot
1175801724,FSF,bot
395021188,TWT,bot
230030181,TWT,bot
1174682425,FSF,bot
1174787304,FSF,bot
1174450896,FSF,bot
1130623285,FSF,bot
1176159360,FSF,bot
346790259,TWT,bot
1127105509,FSF,bot
1175767867,FSF,bot
1125327924,FSF,bot
1208024365,INT,bot
1174977500,FSF,bot
520214369,TWT,bot
1174756808,FSF,bot
1174335446,FSF,bot
119926900,TWT,bot
1174679592,FSF,bot
616331366,INT,bot
1175615983,FSF,bot
619118183,INT,bot
337161218,TWT,bot
325767923,TWT,bot
523035519,TWT,bot
616301106,INT,bot
67946273,TWT,bot
416995459,TWT,bot
142150030,TWT,bot
616227622,INT,bot
616206269,INT,bot
616222831,INT,bot
621874598,INT,bot
1175774436,FSF,bot
616297419,INT,bot
617689102,INT,bot
616305963,INT,bot
1174925106,FSF,bot
1124301420,FSF,bot
618372072,INT,bot
710386668,INT,bot
271619712,TWT,bot
1175650981,FSF,bot
1174733100,FSF,bot
1174913503,FSF,bot
616302336,INT,bot
616307780,INT,bot
617641534,INT,bot
1174812978,FSF,bot
97859473,TWT,bot
616313439,INT,bot
616219934,INT,bot
1127305652,FSF,bot
50055682,TWT,bot
1174743524,FSF,bot
1175003000,FSF,bot
40010436,TWT,bot
617706549,INT,bot
708732794,INT,bot
1175881286,FSF,bot
134332869,TWT,bot
1176175902,FSF,bot
159719768,TWT,bot
616453934,INT,bot
709158032,INT,bot
490713181,TWT,bot
1127828666,FSF,bot
1176422048,FSF,bot
25836383,TWT,bot
616310157,INT,bot
39328305,TWT,bot
616544238,INT,bot
96730829,TWT,bot
1174648296,FSF,bot
1175726604,FSF,bot
619422439,INT,bot
1130123028,FSF,bot
37384589,INT,bot
1124249136,FSF,bot
153921560,TWT,bot
616230346,INT,bot
1174425121,FSF,bot
411288201,TWT,bot
150861478,TWT,bot
617828146,INT,bot
133434448,TWT,bot
1176427063,FSF,bot
